Trial,P1,P2,Winner,Ply,P1AvgMS,P2AvgMS
1,Material,Mobility,2,200,193.171,773.691
2,Mobility,Material,1,67,731.986,727.587
3,Material,Mobility,1,65,589.117,692.242
